SAMPLE,AMP,CENTROID,DURATION
3559,-101.24205,11183.20911,11.239583
3560,-45.670004,5663.164153,61.020833
3561,-86.131787,4660.210409,13.625
3562,-77.590318,6835.862516,15.875
3563,-74.109317,5658.840418,16.989583
3564,-64.430213,6770.193598,19.385417
3565,-37.997832,9153.37427,153.072917
3566,-71.371105,6974.414797,15.604167
3567,-124.673571,11099.86201,10.708333
3568,-38.227792,7414.739343,230.895833
3569,-76.713867,8314.584097,22.177083
3570,-56.25459,10662.61699,19.635417
3571,-38.981952,7916.878012,263.8125
3572,-80.429847,5307.694046,12.177083
3573,-69.746515,4803.331929,10.197917
3574,-53.951906,5057.093311,28.177083
3575,-69.882319,9348.918707,22.895833
3576,-39.242348,5001.995096,82.063492
3577,-77.589955,9795.662252,13.458333
3578,-76.949394,8149.71373,23.104167
3579,-69.033356,7525.133121,16.885417
3580,-73.198701,6904.035067,24.197917
3581,-99.299962,7156.525499,21.510417
3582,-51.882407,6717.956067,67.5625
3583,-63.267537,8608.496632,23.71875
3584,-59.20896,6464.924051,19.770833
3585,-64.92772,6625.067241,24.53125
3586,-92.928797,8731.582756,11.770833
3587,-71.5708,7389.646126,23.208333
3588,-71.84988,7443.917579,23.145833
3589,-47.840842,7946.457328,91.489583
3590,-80.088353,11687.81499,12.322917
3591,-78.997739,4391.513824,12.166667
3592,-68.356848,4829.224091,16.125
3593,-66.049233,5960.655575,55.15625
3594,-95.030079,11314.19852,21.354167
3595,-59.417056,4722.637451,16.822917
3596,-68.489028,3360.942771,17.4375
3597,-52.691293,5006.449857,103.582766
3598,-55.429708,5222.407002,20
3599,-70.323585,9407.726954,10.1875
3600,-83.571488,4324.933044,21.958333
3601,-63.407558,6510.205137,24.46875
3602,-91.170452,11512.73448,11.739583
3603,-37.889942,1599.365888,6386.281179
3604,-38.285496,3569.867924,4221.746032
3605,-34.80064,1489.791138,2232.947846
3606,-34.859386,1284.476615,4690.045351
3607,-39.565826,5992.819499,7388.163265
3608,-32.925451,3750.19551,3054.603175
3609,-30.168782,6052.164857,8040.385488
3610,-39.220309,5040.180211,3409.501134
3611,-44.933989,1826.390396,6287.210884
3612,-31.695685,1586.114035,6604.603175
3613,-30.284498,1308.299885,4556.553288
3614,-28.93621,1109.728617,7871.133787
3615,-52.205962,5322.649616,1751.496599
3616,-46.364319,5572.683414,2065.873016
3617,-54.89811,4937.856706,2149.138322
3618,-36.555592,4071.980721,2402.698413
3619,-47.427344,5451.52091,2149.138322
3620,-28.959798,2676.642887,1812.131519
